245
-669
369
-871
537
-1000
679
-883
809
-731
1055
-1445
1250
-1618
1420
-1752
1578
-1624
1661
-1420
-670
29
-441
-96
-210
-167
-10
-162
188
-181
423
-136
670
-29
564
-23
195
-1
-2
4
-199
13
-564
23
407
-888
362
-811
330
-738
376
-654
245
-669
369
-871
537
-1000
679
-883
809
-731
1055
-1445
1250
-1618
1420
-1752
1578
-1624
1661
-1420
-670
29
-441
-96
-210
-167
-10
-162
188
-181
423
-136
670
-29
564
-23
195
-1
-2
4
-199
13
-564
23
407
-888
362
-811
330
-738
376
-654
