27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
27
-44
32
-52
38
-55
42
-49
47
-43
62
-76
70
-82
76
-90
81
-87
85
-80
-28
2
-20
-4
-10
-7
-1
-7
9
-8
18
-6
28
-2
24
-2
9
-1
0
0
-9
1
-24
2
30
-53
28
-49
27
-46
29
-43
